age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
42,2,4,2,13,0,4,1,0,0,40,38
30,2,4,4,6,4,4,1,0,0,42,38
37,2,11,2,0,0,4,1,3471,0,40,38
59,4,9,2,4,0,4,1,0,0,20,38
27,2,13,4,4,1,4,1,0,0,65,38
25,2,10,2,13,0,4,1,0,0,38,38
36,2,13,2,11,0,4,1,0,1902,45,38
25,2,10,2,6,0,4,1,0,0,40,38
48,2,10,2,2,0,4,1,0,0,40,38
62,2,10,0,0,1,4,0,0,0,40,38
40,2,10,2,3,5,4,0,7688,0,40,38
51,2,15,2,9,0,4,1,0,0,50,38
36,5,13,0,9,1,4,0,0,0,55,38
45,2,14,0,3,1,4,0,0,0,40,38
65,2,13,2,3,0,4,1,99999,0,40,38
22,2,10,4,12,2,1,0,0,0,32,38
30,3,13,4,3,1,4,1,0,0,40,38
54,2,11,2,13,0,4,1,0,0,20,38
28,2,9,0,11,1,0,1,14084,0,40,38
36,2,9,2,4,5,4,0,0,0,40,38
17,2,7,4,8,3,4,0,0,0,24,38
81,2,5,6,8,1,2,0,2062,0,5,38
36,2,12,2,6,0,2,1,0,0,50,38
37,3,11,2,11,0,4,1,0,0,40,38
27,5,13,4,9,1,2,1,0,0,40,38
36,2,9,4,2,1,4,0,0,0,40,38
50,0,13,0,9,4,2,0,0,0,40,38
30,5,9,5,0,4,2,0,0,0,40,38
45,4,10,2,3,0,4,1,0,0,60,38
50,2,13,2,12,0,4,1,0,0,20,38
49,2,9,2,0,0,4,1,0,0,38,38
29,2,9,4,0,1,4,0,0,0,55,38
37,1,10,3,0,4,2,0,0,0,27,38
29,2,11,2,6,0,4,1,0,0,48,38
35,2,10,2,5,0,4,1,0,0,40,38
24,2,10,4,0,3,1,1,0,0,20,38
59,3,13,2,3,0,4,1,0,1977,50,38
32,2,2,4,2,1,4,1,3674,0,40,12
23,2,10,2,7,0,4,1,0,0,20,38
56,2,4,0,6,1,4,0,0,0,40,38
59,1,6,6,7,4,2,0,0,0,30,38
33,2,14,2,9,0,4,1,0,0,50,38
60,2,14,0,9,2,2,1,0,0,40,38
57,5,9,5,7,1,4,0,0,0,35,38
34,2,13,4,9,1,4,0,0,0,45,4
23,2,13,4,0,1,4,0,0,0,40,38
62,1,9,2,13,0,4,1,0,0,40,38
48,2,11,2,12,0,4,1,0,0,40,38
26,2,13,4,0,1,4,1,0,0,45,38
37,3,6,4,13,1,4,1,0,2559,50,38
37,2,10,2,13,0,4,1,0,0,50,38
22,2,2,4,6,1,4,1,0,0,24,25
28,2,13,4,10,1,4,0,0,0,40,38
69,2,9,6,5,1,4,0,0,0,8,38
18,2,10,4,11,3,4,0,0,0,35,38
29,2,8,4,12,1,4,1,0,0,40,38
32,2,11,4,7,1,4,1,0,0,45,38
58,0,7,0,2,1,2,0,14084,0,40,38
52,2,9,3,0,1,4,0,0,0,50,38
40,2,15,4,3,1,4,0,0,0,40,4
45,2,10,0,0,4,4,0,0,0,45,38
27,2,9,2,2,0,4,1,0,0,40,38
22,2,9,4,2,3,4,1,0,0,55,38
34,2,9,4,0,3,4,1,0,0,50,38
26,4,9,2,2,0,4,1,0,0,40,38
40,2,13,2,9,0,4,1,15024,0,99,38
33,2,10,0,0,1,1,0,0,0,52,38
37,4,10,2,3,0,4,1,0,0,60,38
27,2,11,4,12,2,4,0,0,0,36,38
33,3,9,2,2,0,4,1,0,0,40,38
44,2,4,2,7,5,4,0,0,0,55,38
53,2,9,2,2,0,4,1,0,0,40,25
49,2,4,0,7,4,4,0,0,0,35,38
31,2,7,2,2,0,4,1,0,0,40,25
42,2,10,2,3,0,4,1,7298,0,52,38
21,5,10,4,11,3,2,0,0,1602,12,38
64,5,9,2,4,0,4,1,0,0,40,38
64,3,9,2,2,0,4,1,2635,0,10,38
62,0,9,2,0,0,4,1,0,0,38,38
36,2,7,2,6,0,4,1,0,0,40,38
30,2,9,4,0,1,4,0,0,0,40,38
27,0,10,2,2,0,4,1,0,0,50,38
32,2,10,2,9,5,4,0,0,0,40,38
42,1,9,2,0,0,4,1,0,0,8,38
28,2,10,0,0,4,4,0,0,0,40,38
53,2,10,6,11,4,4,0,0,0,30,38
26,5,13,4,0,1,4,0,0,0,80,38
36,4,10,0,11,4,4,0,0,0,35,38
35,2,9,2,2,0,4,1,0,0,40,38
39,2,9,2,11,5,4,0,0,0,36,38
31,2,7,2,4,0,4,1,0,0,65,25
19,2,10,4,7,3,4,1,0,0,12,38
25,2,13,2,3,5,4,0,0,0,30,38
33,2,9,4,2,1,4,1,0,0,40,38
29,2,9,4,7,4,2,0,0,0,25,38
22,2,9,4,2,3,4,1,0,0,40,38
54,2,10,2,11,0,4,1,0,0,40,38
54,2,9,2,11,0,4,1,0,0,50,38
34,2,13,2,11,0,4,1,0,0,50,38
28,2,13,2,9,0,4,1,0,0,55,38
36,2,9,2,9,0,1,1,0,0,40,0
28,2,10,4,11,1,4,0,0,0,40,38
40,2,9,4,0,1,4,0,6849,0,38,38
47,0,10,2,0,0,2,1,0,0,40,38
63,0,16,0,3,1,4,0,0,2559,60,38
42,2,14,2,9,0,4,1,0,1902,50,38
34,2,9,2,5,0,4,1,0,0,40,38
45,2,13,2,9,0,4,1,0,0,40,38
40,2,13,2,7,5,4,0,0,0,40,32
56,2,14,2,9,0,4,1,0,0,40,38
46,2,7,6,7,1,4,0,0,0,27,7
28,2,14,2,9,0,4,1,0,0,45,38
57,2,9,0,11,4,4,0,0,0,28,38
21,2,9,4,2,1,4,1,0,1504,40,38
21,2,9,4,5,4,4,1,0,0,45,38
59,2,9,6,3,4,4,0,0,0,50,38
29,2,9,0,4,1,4,1,0,0,40,38
54,2,14,2,3,5,4,0,0,0,55,38
50,2,9,2,11,0,4,1,0,0,40,38
52,0,13,5,0,4,2,0,0,0,40,38
39,2,10,2,2,0,4,1,0,0,55,38
37,2,9,2,13,0,4,1,0,0,40,38
18,2,9,4,7,3,4,1,0,0,25,38
52,2,10,2,11,0,4,1,7298,0,45,38
48,2,10,4,3,1,4,0,0,0,40,20
40,2,9,2,3,5,4,0,0,0,40,38
42,2,10,0,2,1,4,1,0,0,38,38
49,2,5,0,5,1,4,0,0,0,40,38
58,2,2,2,7,0,4,1,0,0,38,4
47,5,16,0,9,4,4,1,0,0,50,9
46,3,16,5,9,1,4,1,0,0,35,38
47,5,16,2,9,0,4,1,0,0,45,38
30,2,10,2,4,0,4,1,0,0,40,38
62,2,10,2,3,0,4,1,0,0,40,38
37,2,9,5,9,4,0,0,0,0,40,38
28,2,9,4,3,1,4,0,0,0,40,38
27,2,10,2,9,0,4,1,3103,0,50,38
36,2,13,0,9,1,4,0,0,0,50,38
22,2,9,4,11,3,2,0,0,0,35,38
61,4,9,4,11,1,4,0,0,0,44,38
40,2,9,2,2,0,4,1,0,0,40,38
22,2,8,4,5,3,0,1,0,0,40,38
54,2,9,6,7,1,4,0,0,0,15,38
29,2,9,5,6,1,4,1,0,0,40,38
43,2,9,2,13,0,4,1,0,0,50,38
44,1,13,2,9,0,4,1,0,0,50,38
34,2,5,4,2,1,4,1,0,0,40,38
43,4,9,2,2,0,4,1,0,0,30,38
22,2,9,4,5,3,4,1,0,0,40,38
28,2,13,2,11,5,2,0,15024,0,45,38
61,2,10,0,7,1,4,0,0,0,30,38
19,5,10,4,9,3,4,1,0,0,40,38
32,2,9,4,6,1,4,1,0,0,40,38
45,1,10,2,10,0,4,1,0,0,40,38
30,2,4,5,5,1,4,1,0,0,40,38
20,2,9,4,7,3,4,0,0,0,20,38
23,2,9,4,0,4,4,0,0,0,40,38
28,2,13,4,9,1,4,0,0,0,40,38
28,2,9,2,2,0,4,1,0,0,45,38
49,2,10,0,3,1,4,1,3325,0,50,38
38,5,10,2,10,0,4,1,7688,0,40,38
52,2,10,0,9,1,4,1,0,0,40,38
36,2,10,0,12,4,4,0,0,0,40,38
51,2,9,2,13,0,2,1,0,0,40,38
34,2,15,2,9,0,4,1,0,1977,55,38
38,2,13,2,9,0,4,1,0,0,40,38
54,2,9,2,3,0,4,1,0,0,55,38
43,2,9,6,6,4,4,0,0,0,60,38
49,5,10,0,0,4,4,0,0,0,50,38
33,2,13,2,13,0,4,1,0,0,40,38
77,2,10,6,8,1,4,0,0,0,20,38
47,2,10,2,2,0,4,1,7298,0,40,38
56,2,9,2,11,0,4,1,0,0,36,38
61,2,15,2,3,0,4,1,0,0,20,38
20,2,10,4,0,3,1,0,0,0,15,38
18,2,10,4,3,1,4,1,0,0,50,38
52,2,9,2,2,0,4,1,0,0,40,38
28,2,12,4,11,1,4,1,0,0,65,38
28,2,9,4,0,1,4,1,0,0,40,38
21,2,10,4,7,1,4,0,0,0,25,38
35,2,10,0,0,4,4,0,0,0,40,38
74,2,2,2,13,0,2,1,0,0,20,38
50,2,10,2,13,0,4,1,0,0,50,38
27,2,9,2,13,0,2,1,0,0,60,38
42,2,10,0,0,4,4,0,0,0,12,38
47,4,13,2,11,0,4,1,0,1887,40,38
67,1,4,6,7,1,4,0,0,0,20,38
47,2,9,0,0,4,4,0,0,0,48,38
32,2,10,4,7,3,4,0,0,0,38,38
19,2,9,4,0,1,4,0,0,0,26,38
32,2,9,4,6,2,2,1,0,0,40,38
67,4,4,2,3,0,4,1,0,0,40,38
28,2,9,2,3,0,4,1,0,0,70,38
32,3,9,2,4,0,4,1,0,1902,55,38
20,2,2,4,4,1,4,1,0,0,30,7
56,2,9,0,0,1,4,0,0,0,40,38
32,2,13,2,2,0,4,1,0,0,70,25
52,2,13,2,3,0,4,1,0,0,40,38
25,5,10,4,12,1,2,1,0,0,40,38
49,2,10,5,3,4,2,0,0,0,60,38
53,2,9,0,7,4,4,0,0,0,40,38
43,5,13,2,0,0,4,1,0,0,40,38
21,5,10,4,12,3,4,1,0,0,10,38
35,2,10,4,7,1,4,0,0,0,65,38
31,2,9,4,2,3,2,1,0,0,40,38
68,0,10,0,0,2,2,0,2346,0,40,38
49,3,9,2,0,5,4,0,0,2377,40,38
41,1,9,0,13,1,2,0,0,0,38,38
17,2,8,4,11,3,4,0,0,0,20,38
52,2,9,2,3,0,4,1,0,0,40,38
45,1,14,0,9,1,4,0,0,0,40,38
24,1,6,4,7,1,4,1,0,0,40,38
53,2,9,2,3,0,4,1,0,0,60,38
35,2,7,5,7,4,4,1,0,0,20,38
37,1,9,2,10,0,4,1,7688,0,35,38
23,2,9,2,6,0,2,1,0,0,45,38
17,3,6,4,2,3,4,1,0,0,40,38
26,2,13,4,3,1,4,1,0,2258,45,38
18,2,10,4,0,3,4,0,0,0,25,38
37,2,9,2,3,0,4,1,0,0,40,38
18,2,8,4,7,3,4,0,0,0,20,38
43,2,13,2,3,0,4,1,15024,0,50,38
39,2,9,0,7,4,4,0,0,0,40,38
39,2,13,2,12,0,4,1,0,0,50,38
34,2,7,2,2,0,4,1,0,0,40,38
50,2,9,5,9,4,3,0,0,0,60,32
44,2,15,2,9,0,4,1,99999,0,65,38
29,2,12,2,12,5,4,0,0,0,40,38
19,2,9,4,7,3,4,0,0,0,40,7
47,0,13,2,9,0,4,1,0,0,40,38
43,2,10,2,0,0,4,1,0,0,40,38
27,2,10,2,9,0,4,1,0,0,88,38
36,2,9,4,0,1,2,0,0,0,40,38
34,2,10,2,5,0,4,1,0,0,40,38
20,2,12,4,11,3,4,0,0,0,25,38
28,2,10,2,0,5,4,0,7298,0,32,38
51,1,9,3,5,4,4,1,0,0,40,38
53,2,9,2,2,0,4,1,0,0,40,32
30,2,10,0,6,1,4,1,0,1617,40,38
31,2,10,2,11,0,4,1,15024,0,45,38
28,4,9,0,2,1,4,1,0,0,35,38
34,2,10,2,3,5,4,0,0,1485,40,38
22,2,10,4,0,3,4,0,0,0,20,38
40,2,10,0,13,1,4,1,0,0,48,38
59,2,14,0,9,1,4,1,0,0,50,38
25,2,9,2,0,5,4,0,0,0,50,38
43,3,12,2,3,0,4,1,0,0,50,38
33,4,9,0,2,1,4,1,0,0,65,38
20,2,10,4,7,3,4,0,0,0,25,38
40,5,13,2,9,2,4,1,0,0,40,38
61,2,5,2,6,0,4,1,0,0,40,38
45,2,6,2,2,0,4,1,2829,0,40,38
34,4,9,2,13,0,4,1,0,0,35,38
56,3,8,2,3,0,4,1,0,1651,40,38
39,0,10,2,0,0,2,1,0,0,40,38
55,1,9,0,0,1,4,0,0,0,40,38
29,2,9,3,6,1,4,0,0,0,38,7
54,5,14,3,9,1,1,0,0,0,40,2
47,2,11,2,7,0,4,1,0,0,26,38
31,2,9,5,3,4,4,0,0,0,12,38
39,2,14,4,9,1,4,0,0,0,40,38
26,2,9,4,3,3,4,0,0,0,40,38
40,5,14,2,9,0,4,1,0,0,35,38
36,2,12,5,7,4,2,0,0,0,32,38
27,2,10,0,0,2,4,0,0,0,40,38
23,2,11,4,7,3,4,0,0,0,15,38
53,4,13,2,9,0,4,1,0,0,50,38
47,2,10,0,7,4,4,0,0,0,40,38
37,2,6,2,13,0,4,1,0,0,55,38
69,1,10,2,7,0,4,1,0,0,40,38
32,2,9,4,5,2,4,1,0,0,60,38
19,2,10,4,11,3,4,0,0,0,30,38
18,2,9,4,11,3,4,0,0,0,20,38
21,5,9,4,0,3,4,0,0,0,43,38
47,2,14,2,3,0,4,1,0,0,40,38
25,2,9,4,4,1,4,1,0,0,40,38
31,2,9,2,7,0,4,1,0,0,52,25
43,2,9,0,0,2,4,0,0,0,40,38
56,2,16,2,9,0,4,1,0,0,50,38
56,2,12,3,7,1,4,1,0,0,25,19
58,2,13,2,7,0,1,1,0,0,40,34
54,2,14,2,9,0,4,1,0,0,40,38
46,2,9,4,0,1,4,0,0,0,37,38
30,5,14,2,9,5,4,0,0,0,50,38
23,5,9,2,3,0,4,1,0,0,40,38
32,2,10,2,2,0,4,1,0,0,40,38
58,2,13,0,11,1,4,1,0,0,50,38
36,2,11,0,0,4,2,0,0,0,54,38
56,2,4,2,6,0,2,1,0,0,48,38
39,1,13,2,9,0,4,1,0,1887,40,38
22,2,7,4,11,4,4,0,0,0,25,38
59,2,9,0,6,1,4,1,0,0,40,38
37,2,9,0,6,1,4,1,0,0,40,38
23,3,9,4,13,1,4,1,0,0,50,38
33,2,13,4,9,1,4,0,0,0,40,38
30,1,9,2,10,0,4,1,0,0,40,38
45,2,10,0,2,1,4,1,27828,0,56,38
37,4,14,2,9,0,4,1,0,0,40,38
30,2,11,2,9,0,4,1,5178,0,52,38
34,4,9,4,2,1,4,1,0,0,50,38
23,2,7,4,2,3,4,1,0,0,40,38
36,2,1,4,6,1,2,1,0,0,40,32
41,4,9,0,2,1,4,1,0,0,40,38
23,2,12,4,0,3,4,0,0,1974,20,38
23,2,9,4,2,3,1,1,0,0,1,39
29,2,9,2,2,0,4,1,0,0,40,38
17,2,7,4,11,3,4,0,0,0,20,38
32,2,13,2,9,0,3,1,0,0,40,6
45,2,9,0,12,1,4,0,0,0,50,38
72,0,10,6,12,1,4,0,0,0,16,38
61,2,4,6,4,1,2,1,0,0,40,38
17,2,6,4,11,3,4,0,0,0,12,38
28,2,9,2,6,0,2,1,0,0,40,38
48,2,9,0,7,1,4,0,0,0,35,38
43,2,7,2,13,0,4,1,0,2042,40,38
59,2,3,0,6,4,4,0,0,0,40,38
47,2,9,2,11,0,4,1,0,0,55,38
33,4,9,2,11,0,4,1,0,0,60,38
29,2,7,5,11,1,4,0,0,2754,42,38
55,2,6,2,13,0,4,1,0,0,50,38
38,2,9,2,2,0,2,1,4386,0,48,38
34,2,10,4,9,1,4,0,0,0,12,38
35,2,10,3,2,1,4,1,0,0,40,38
45,2,14,2,3,0,4,1,15024,0,50,38
31,4,13,4,11,1,2,1,0,0,40,38
46,2,12,2,6,0,4,1,0,0,40,38
37,5,13,4,9,1,4,1,0,0,38,38
25,2,10,4,0,4,3,1,0,0,40,38
22,2,9,4,5,1,2,1,0,0,40,38
63,5,10,2,10,0,4,1,0,0,32,38
27,2,3,4,8,1,4,0,0,0,65,8
73,3,9,2,11,0,4,1,0,0,20,38
59,4,9,2,4,0,4,1,0,0,65,38
33,2,10,2,2,0,4,1,0,0,40,38
24,2,13,4,3,3,4,0,0,0,50,38
33,5,10,0,7,4,2,0,0,0,40,38
30,2,10,4,11,3,4,1,0,0,30,38
31,2,10,4,0,4,2,0,0,0,35,38
21,2,10,4,7,3,4,1,0,0,25,38
33,2,6,0,7,4,4,0,0,0,45,38
49,0,9,6,3,1,4,0,0,0,20,38
31,2,9,2,13,0,4,1,0,0,50,38
61,1,9,6,0,4,4,0,1471,0,35,38
37,2,10,2,2,0,4,1,0,0,50,38
42,3,16,2,9,0,4,1,0,0,45,38
29,2,8,2,13,0,4,1,0,0,40,38
17,2,6,4,7,3,4,1,0,0,8,38
34,2,9,2,2,0,4,1,0,0,40,26
42,2,10,0,6,1,4,0,0,0,40,38
59,2,10,2,3,0,4,1,0,0,50,38
34,2,9,4,7,4,2,0,0,0,35,38
48,2,12,0,0,1,4,0,0,0,40,38
51,2,10,0,3,4,4,0,0,0,40,38
37,2,9,2,2,0,4,1,3103,0,45,38
49,2,9,2,11,0,4,1,0,0,40,38
51,2,11,2,12,0,4,1,7298,0,40,38
41,2,14,2,9,5,4,0,0,0,45,8
41,1,14,0,9,4,4,0,0,0,60,38
22,2,7,4,11,4,4,0,0,0,30,38
44,2,9,0,11,1,4,0,0,1504,40,38
24,2,9,4,11,3,4,1,0,0,40,38
22,2,10,4,0,3,4,0,0,0,20,38
29,1,11,4,10,1,4,1,0,1564,56,38
29,2,10,2,9,0,4,1,0,0,40,38
25,2,9,4,11,3,4,1,0,0,35,38
71,2,15,2,9,0,4,1,0,0,16,38
44,2,13,2,3,0,4,1,15024,0,45,38
22,2,10,2,7,0,4,1,0,0,24,38
31,2,9,4,11,3,4,0,0,1594,30,38
19,2,10,4,11,3,2,0,0,0,20,38
20,2,10,4,7,3,4,0,0,0,24,38
59,0,9,2,2,0,4,1,0,0,40,38
32,2,5,5,7,4,3,0,0,0,40,25
44,2,9,2,4,0,4,1,0,0,70,38
29,2,8,4,3,1,4,1,0,0,42,8
39,2,10,4,9,1,2,1,4787,0,40,38
43,0,10,2,3,0,4,1,0,0,40,38
22,2,12,4,5,3,4,1,0,0,20,38
22,2,10,4,11,2,4,1,0,0,38,38
45,1,13,2,9,0,2,1,0,0,40,38
20,2,6,4,5,3,4,1,0,0,40,38
38,4,13,2,11,0,4,1,7298,0,50,38
51,3,15,0,9,1,4,1,27828,0,60,38
31,2,9,4,3,3,2,1,0,0,40,38
32,2,12,2,9,0,4,1,0,2002,42,38
56,2,4,2,6,0,4,1,0,0,48,38
53,2,13,2,11,0,4,1,0,0,30,38
72,2,6,6,0,1,4,0,0,0,20,38
40,2,14,4,9,1,4,1,0,0,40,38
44,2,14,2,9,0,4,1,0,1887,35,38
21,2,10,4,0,3,4,1,0,0,20,38
41,2,10,2,0,0,4,1,2829,0,40,38
36,2,14,2,7,0,4,1,0,0,40,38
20,2,10,4,12,1,4,0,0,0,10,38
59,2,9,2,2,0,4,1,0,0,40,38
46,2,10,2,2,0,4,1,0,0,40,38
38,1,10,4,9,3,4,1,0,0,40,38
45,2,9,5,6,4,2,0,0,0,15,38
56,2,4,0,6,1,4,0,0,0,20,40
46,2,9,2,7,5,4,0,0,0,40,38
28,2,13,2,3,5,4,0,0,0,40,38
34,1,9,2,10,0,4,1,4064,0,50,38
17,2,6,4,11,3,4,1,0,0,30,38
23,2,10,4,3,3,4,1,0,0,50,38
52,5,11,2,3,0,4,1,0,0,40,38
57,2,13,2,9,0,4,1,0,0,40,38
28,2,9,0,13,4,2,0,0,0,20,38
39,2,9,0,0,4,4,0,0,0,40,38
24,1,9,0,10,4,2,0,0,0,40,38
24,2,9,4,5,1,4,1,0,0,40,38
49,2,12,5,0,1,4,0,2597,0,40,38
44,1,13,0,9,4,4,1,0,0,45,38
20,2,9,4,7,1,4,1,0,0,40,38
61,2,14,2,11,0,4,1,0,0,60,38
18,4,9,4,4,3,4,1,0,0,40,38
57,3,9,5,4,1,4,1,0,0,60,38
50,2,9,0,0,4,4,0,0,0,35,38
30,2,11,4,9,1,4,0,0,0,40,38
56,1,14,2,3,0,2,1,0,0,40,38
30,2,9,2,3,5,4,0,0,0,40,38
35,2,11,2,7,5,2,0,0,0,40,38
28,2,10,4,11,1,4,1,0,0,45,38
21,2,10,4,0,3,4,0,0,0,12,38
24,2,9,2,4,0,4,1,0,0,50,38
24,1,13,4,0,3,2,0,0,0,27,38
45,2,9,0,7,2,2,0,0,0,35,38
60,4,4,2,13,0,4,1,0,0,40,38
39,2,9,2,2,0,4,1,0,0,40,38
43,5,9,2,9,0,4,1,0,0,40,38
56,2,9,0,13,1,4,1,0,0,30,38
65,1,14,2,9,0,4,1,0,1648,4,11
47,2,10,0,3,4,4,0,0,0,40,38
37,2,9,2,2,0,4,1,0,0,40,38
27,2,9,2,11,0,4,1,0,0,45,38
23,2,9,4,13,3,2,1,0,0,40,13
44,3,9,2,3,0,4,1,5013,0,60,11
60,2,10,2,11,0,4,1,0,0,40,38
35,2,12,4,0,1,4,0,14344,0,40,38
59,2,9,2,2,0,4,1,0,0,40,38
64,2,9,2,6,0,4,1,0,0,40,38
34,2,9,2,2,0,4,1,0,0,45,38
25,2,6,4,2,3,4,1,0,0,40,38
42,2,8,4,4,3,4,1,0,0,40,38
24,2,10,4,11,1,4,1,0,0,40,38
45,2,13,2,11,0,4,1,0,0,52,38
31,2,9,0,2,3,4,1,0,0,50,38
22,2,10,4,0,3,4,1,0,0,50,38
34,2,14,2,9,0,1,1,0,0,43,18
33,2,9,2,5,0,4,1,0,0,40,38
67,2,14,4,9,1,4,1,0,0,99,38
35,2,8,4,11,1,2,0,0,0,40,38
74,3,10,2,3,0,4,1,0,0,35,38
17,2,9,4,7,3,4,1,0,0,40,38
49,2,15,4,9,1,4,0,0,0,55,38
44,0,12,0,3,1,4,0,2354,0,40,38
45,2,9,6,2,1,4,0,0,0,40,38
39,2,9,2,13,0,4,1,0,0,55,38
34,2,9,2,2,0,4,1,0,0,50,38
59,2,9,6,0,4,4,0,0,0,40,38
59,2,15,2,9,0,1,1,99999,0,40,18
47,2,9,2,2,0,4,1,0,0,50,38
49,1,9,2,13,0,4,1,0,0,40,38
23,2,10,4,7,3,2,1,2202,0,80,38
54,2,14,2,9,0,4,1,0,0,40,38
45,4,13,2,3,0,4,1,0,0,50,38
43,3,14,2,3,0,4,1,5013,0,45,38
24,2,10,4,3,1,4,1,0,0,42,38
43,4,6,0,4,4,4,1,0,0,25,38
26,2,12,2,11,0,4,1,0,0,40,38
58,3,11,0,11,1,4,1,2202,0,56,38
58,4,13,2,3,0,4,1,0,0,50,38
25,2,9,4,5,2,4,1,0,0,40,38
22,2,9,4,11,2,4,1,0,0,40,38
34,2,9,2,2,0,2,1,0,0,40,38
44,1,10,2,10,0,2,1,0,0,99,38
75,2,6,6,8,1,4,0,0,0,70,38
45,2,10,0,2,1,4,1,0,0,40,38
24,2,7,4,6,4,4,0,0,0,40,38
26,2,9,2,4,0,4,1,0,0,55,38
47,2,9,2,13,0,4,1,0,0,40,38
41,2,9,2,3,0,4,1,0,0,40,38
28,2,9,5,11,4,2,0,0,0,40,38
27,2,9,2,7,0,4,1,0,0,40,30
22,2,9,2,2,0,4,1,0,0,35,38
35,2,10,2,9,0,4,1,0,0,50,38
55,2,9,2,13,0,4,1,0,0,50,38
35,2,13,2,11,5,4,0,0,0,30,38
18,2,7,4,11,3,4,0,0,0,25,38
27,2,9,2,5,0,2,1,0,0,80,38
25,2,11,0,0,4,4,0,0,0,40,38
69,1,9,6,0,1,2,0,0,0,20,38
50,2,13,2,2,0,4,1,0,0,40,38
51,2,9,6,9,4,4,0,0,0,35,38
52,2,9,2,6,0,4,1,2105,0,40,38
58,2,9,2,3,0,4,1,0,0,45,38
37,2,9,2,6,0,2,1,0,0,36,38
27,2,9,4,6,1,4,0,0,0,40,38
64,4,13,2,0,0,4,1,0,0,5,38
43,2,10,4,7,1,4,1,2174,0,45,38
45,5,13,5,9,1,4,0,0,0,40,38
22,2,10,4,0,3,4,0,0,0,40,38
19,2,10,4,11,3,4,1,0,0,35,38
30,2,9,4,13,1,4,1,0,0,45,38
49,2,9,6,0,4,4,0,0,0,20,38
29,2,9,4,2,1,4,1,0,0,40,38
40,3,13,2,2,0,4,1,0,0,15,38
41,2,14,0,3,4,4,0,0,0,40,38
40,2,9,4,2,3,4,1,0,0,28,38
47,2,13,6,2,4,2,0,6497,0,40,38
44,2,9,0,7,4,4,0,0,0,40,38
50,2,10,2,5,0,4,1,0,0,50,38
38,2,9,2,7,0,4,1,0,0,40,38
50,4,15,2,9,0,4,1,0,2415,30,38
40,2,9,2,3,0,4,1,0,0,45,38
41,2,7,2,5,0,4,1,7688,0,40,38
37,2,6,4,2,3,4,1,0,0,35,38
56,2,13,2,3,0,4,1,0,0,50,38
46,2,10,2,6,0,4,1,0,0,40,38
45,2,13,0,3,4,4,0,0,0,40,38
20,2,10,4,13,3,4,1,0,0,40,38
41,2,10,5,7,1,2,1,0,0,40,38
22,2,10,2,3,5,4,0,0,0,40,38
29,2,9,4,10,2,2,1,0,0,40,38
57,4,12,2,7,0,4,1,0,0,40,19
52,2,13,2,2,0,1,1,0,0,40,38
41,2,9,2,5,0,4,1,0,0,40,38
33,2,9,2,12,0,4,1,0,0,40,38
39,4,9,2,11,0,4,1,0,0,70,38
61,4,9,2,3,0,4,1,0,1887,40,38
27,2,3,2,13,0,4,1,0,0,40,25
33,1,9,4,7,4,0,1,0,0,40,38
50,1,10,0,0,1,2,0,0,0,40,38
29,2,5,2,2,0,4,1,0,0,40,38
36,0,10,0,3,4,2,0,0,0,40,38
43,2,13,4,11,1,4,1,0,0,50,38
33,2,9,0,0,4,4,0,0,0,40,38
42,4,13,2,2,0,4,1,15024,0,60,38
32,2,9,2,10,0,4,1,0,0,40,38
42,4,9,2,2,0,4,1,0,2042,48,38
33,2,9,2,11,0,4,1,0,0,40,4
54,2,9,2,6,0,4,1,0,0,40,30
26,1,13,4,9,3,2,1,0,0,38,8
45,2,12,2,2,0,4,1,0,0,66,40
28,2,9,4,7,4,2,0,0,0,52,38
45,2,10,0,0,4,4,0,0,0,40,38
38,2,11,2,6,0,4,1,0,0,40,38
31,4,13,4,2,1,4,1,0,0,55,38
26,2,10,3,0,4,4,0,0,0,40,38
63,4,4,2,4,0,4,1,0,0,30,38
42,1,13,2,9,5,4,0,0,0,50,38
44,3,13,2,3,0,4,1,99999,0,70,38
46,2,9,4,7,4,4,0,0,0,24,38
35,2,13,4,11,3,1,1,0,1590,40,34
80,4,9,4,3,1,4,1,0,0,20,38
39,2,9,4,13,3,4,1,0,0,40,38
56,4,14,0,11,1,4,1,0,1876,60,38
23,2,10,4,7,1,4,0,0,0,30,38
37,1,10,3,0,4,2,0,0,0,40,38
47,4,3,2,13,0,4,1,0,0,20,38
30,2,9,2,9,0,4,1,0,0,35,38
59,2,4,5,7,3,2,0,0,0,38,38
56,2,9,2,6,0,4,1,0,0,40,38
57,2,14,0,3,4,4,1,0,0,40,38
37,2,13,2,3,0,4,1,5178,0,40,38
38,2,15,4,3,1,4,1,0,0,40,38
26,1,10,4,10,3,4,1,0,0,40,38
28,2,9,0,0,1,4,0,0,0,40,38
45,2,13,2,9,0,4,1,0,0,55,38
28,0,10,2,0,0,4,1,0,0,40,38
23,2,11,4,6,1,4,1,0,0,40,38
29,2,11,0,0,1,4,0,0,0,40,38
51,4,13,2,11,0,1,1,0,2415,40,2
34,2,9,4,2,4,4,1,2036,0,30,38
40,2,13,2,3,0,4,1,0,0,40,38
48,2,9,6,6,1,4,0,0,0,48,38
36,5,9,2,10,0,4,1,0,0,40,38
35,2,5,2,6,0,4,1,0,0,40,1
